dataset,no_of_spikes,pearson_ADM_PEDM,pearson_ADM_FEDM,pearson_PEDM_FEDM,spearman_ADM_PEDM,spearman_ADM_FEDM,spearman_PEDM_FEDM,method
sample_5000_dim_20000,20,0.9420135804045611,0.006094356187277949,0.10431496704562936,0.02074588232523112,0.004210095845031609,-0.06693940426501928,random with centroids
sample_5000_dim_20000,20,0.9513314453944018,0.01961039333985603,0.12248522285113649,0.023065011232533347,0.027613285572866672,0.8993694082078226,random with centroids
sample_5000_dim_20000,30,0.958815271879494,-0.0035297800254940337,0.019746295379426248,0.017077140548049295,0.02579255754335681,0.7448829370616377,random with centroids
sample_5000_dim_20000,30,0.9587733720812056,0.0008485327388517886,0.02816895971493296,0.012817860438025313,0.03267099261108892,0.06916107437959425,random with centroids
sample_5000_dim_20000,40,0.9586087599007602,0.001834440193306523,0.030206074053299364,-0.00026556094428792246,0.03484126929099356,-0.2069261769061632,random with centroids
sample_5000_dim_20000,50,0.9215415684165863,0.009829872492944638,0.16639111221477035,0.024768436903596355,0.02162824852377252,-0.029045424349528372,random with centroids
sample_5000_dim_20000,50,0.9588048265565567,-0.004088604202384461,0.02032771323268856,0.01552340448714752,0.017968969448217822,-0.03326239572674156,random with centroids
sample_5000_dim_20000,60,0.9105716785359378,0.014317165841913197,0.28631285494281683,0.054073307474467217,0.04511930416754949,0.9131441748981579,random with centroids
sample_5000_dim_20000,60,0.957835730106437,0.008492053969721844,0.04870150321512295,0.02784680475729432,0.026757688038429348,-0.3132176777303583,random with centroids
sample_5000_dim_20000,70,0.9582229537884794,-0.004129938824301296,0.023628294881673197,0.003578035906848789,0.03705317083104283,-0.15438827264591748,random with centroids
sample_5000_dim_20000,70,0.8873601578270255,0.009136010584462576,-0.14577555983052068,0.051725153978648776,0.04754068387656139,0.8834920934972541,random with centroids
sample_5000_dim_20000,80,0.9571930239611588,-0.0018770699338128952,0.026497189664930327,0.025139634501612957,0.025319466150104348,-0.051209431051080875,random with centroids
