dataset,no_of_spikes,pearson_ADM_PEDM,pearson_ADM_FEDM,pearson_PEDM_FEDM,spearman_ADM_PEDM,spearman_ADM_FEDM,spearman_PEDM_FEDM,method
sample_5000_dim_10000,20,0.8852196462367715,0.8850036527967671,0.9995475024999019,0.5337806263716419,0.5349745011026703,0.9989238774446265,random with centroids
sample_5000_dim_10000,20,0.9106822304390738,0.9177953453437268,0.9919265532466919,0.8378286177207501,0.8140184668072665,0.9817418903405445,random with centroids
sample_5000_dim_10000,20,0.8954858856493749,0.8909653986719528,0.9971877433195472,0.6236919175362133,0.5617215552342625,0.9896255167967587,random with centroids
sample_5000_dim_10000,20,0.9588210137615751,0.9572389725094227,0.9998687083468282,0.7512660019243069,0.7580569912887146,0.9939245165749564,random with centroids
sample_5000_dim_10000,20,0.9578135762605051,0.9455987532898184,0.9981429571561931,0.8072684063125332,0.8443811660670871,0.9895068103490966,random with centroids
sample_5000_dim_10000,2,0.6823189594594402,0.6715610760086954,0.9949811288484885,0.5220328066210436,0.5082143420027043,0.9879076018113936,random with centroids
sample_5000_dim_10000,2,0.6544762311934843,0.6355942475256191,0.9705587785331987,0.5584917668085515,0.4049768790348893,0.916987775322057,random with centroids
sample_5000_dim_10000,2,0.5709827881903826,0.5857609479673254,0.9704193536761256,0.5914753196090856,0.5562084072432353,0.9726874860971226,random with centroids
sample_5000_dim_10000,2,0.4995354134710296,0.5057204588399246,0.8587144042686642,0.578365687616184,0.6106388258316621,0.9323196486094948,random with centroids
sample_5000_dim_10000,2,0.5991117559705786,0.565834561513779,0.9646255499955343,0.5189987123144252,0.541502336062789,0.9438071336846178,random with centroids
sample_5000_dim_10000,2,0.8091634977427056,0.7958254062818125,0.996641766171874,0.3781968734394791,0.4034414516423867,0.9900283123343,random with centroids
sample_5000_dim_10000,2,0.6753480589433094,0.6932331505203506,0.9742470069956831,0.5415715056522385,0.5391831366291825,0.9936216665073178,random with centroids
sample_5000_dim_10000,2,0.8024182672878408,0.7698539749356532,0.9816000762647049,0.7342540260822452,0.6763951930179987,0.9817532846550279,random with centroids
sample_5000_dim_10000,2,0.5587230473672267,0.5510149839615377,0.9783959541326949,0.33000822393384605,0.22010021874927826,0.9666552455415045,random with centroids
sample_5000_dim_10000,2,0.6403277372590926,0.56259574870401,0.9383172780518291,0.6047469439279198,0.58009098073015,0.9340577021572979,random with centroids
sample_5000_dim_10000,2,0.7515175229096595,0.7169201139603059,0.9854492005815239,0.5862476340461633,0.5572357130213637,0.988858197006715,random with centroids
sample_5000_dim_10000,2,0.7415126871688428,0.7419038388108556,0.9849376418936364,0.8293958293969498,0.8259424703380257,0.9767369944417506,random with centroids
sample_5000_dim_10000,2,0.6459426162219775,0.6641624146154523,0.967409148261536,0.751945702161679,0.7543041102619539,0.9868913894706515,random with centroids
