no_of_spikes,pearson_ADM_PEDM,pearson_ADM_FEDM,pearson_PEDM_FEDM,spearman_ADM_PEDM,spearman_ADM_FEDM,spearman_PEDM_FEDM,method
32,0.7361771784,0.7533138633,0.966254757,0.7116160905,0.7287552515,0.9643879302,centroid-based
32,0.7383278703,0.7553233952,0.9673870322,0.7145944931,0.7338057195,0.9772160572,centroid-based
32,0.7405190269,0.758256103,0.9765778813,0.7190024734,0.7393337573,0.9788622826,centroid-based
32,0.7299608706,0.7494211686,0.9647122546,0.7071752688,0.7293303989,0.9711749347,centroid-based
32,0.7323556209,0.7517812344,0.9650997344,0.7056179515,0.7270929788,0.9719380861,centroid-based
32,0.7339131222,0.7548095119,0.968511341,0.6973498526,0.7246685598,0.9742246213,centroid-based
32,0.7355651025,0.7565122814,0.9675986877,0.7065627522,0.7283033301,0.9740601636,centroid-based
32,0.7349648455,0.7557297032,0.9664366018,0.7228045272,0.7383888006,0.9780053307,centroid-based
32,0.728643843,0.7497038931,0.9626810448,0.7053941132,0.7261933985,0.9734512374,centroid-based
32,0.7351335357,0.7583332106,0.9674911312,0.7136752494,0.7333460841,0.9776957331,centroid-based
34,0.7508356717,0.7679986063,0.9670270543,0.7206010907,0.7411226762,0.9737868578,centroid-based
34,0.7278137043,0.7465829387,0.963927897,0.7096114564,0.7279461567,0.9773766871,centroid-based
34,0.7298607249,0.7475298132,0.9689172045,0.7041434221,0.7272070069,0.9774821849,centroid-based
34,0.7386934448,0.757751071,0.9675745407,0.7181433455,0.7338140446,0.9742024152,centroid-based
34,0.7321010929,0.7505256248,0.9679529144,0.7061987694,0.7271212159,0.9700635518,centroid-based
34,0.7352443774,0.7514595357,0.9756807224,0.7092599279,0.7324283953,0.964599615,centroid-based
34,0.7414797714,0.759910426,0.9640528121,0.7193502978,0.7363546973,0.9757858539,centroid-based
34,0.7450287538,0.7641347711,0.9634009332,0.725245197,0.7424463246,0.9758991349,centroid-based
34,0.7338799382,0.7534639721,0.9651371511,0.7038293325,0.7272643202,0.9749571112,centroid-based
34,0.7380486996,0.7532023093,0.9713055304,0.7115508773,0.7294781791,0.969394955,centroid-based
34,0.739797073,0.7593601557,0.9687609552,0.7171447628,0.7404953354,0.9740769788,centroid-based
34,0.728271401,0.7463139339,0.9643445614,0.7202611586,0.732694841,0.9694004053,centroid-based
34,0.7448167417,0.7586725382,0.9730894053,0.7176618964,0.7314289853,0.9782334401,centroid-based
34,0.7368601668,0.7564423625,0.9648828872,0.7197661182,0.7365658068,0.9798863504,centroid-based
34,0.7367010115,0.7582524937,0.9711952053,0.7088741297,0.7368868449,0.9740668842,centroid-based
36,0.7473842188,0.7636717623,0.9735287784,0.7215792267,0.7405512993,0.9657240035,centroid-based
36,0.7273428112,0.7465160651,0.968604119,0.7132808868,0.7326647108,0.9737439338,centroid-based
36,0.7548548272,0.77392899,0.9727462289,0.7310095355,0.7460274993,0.9794035647,centroid-based
36,0.7407063039,0.7623960139,0.9683559679,0.7168961044,0.7384240226,0.9777899609,centroid-based
36,0.7456365707,0.7649207057,0.9700534384,0.7313182087,0.748002342,0.9763415612,centroid-based
36,0.7438053289,0.761068077,0.971654759,0.7207002361,0.7376202717,0.9795090624,centroid-based
36,0.741212958,0.7598681708,0.9688942815,0.7167581761,0.7363544779,0.9753846715,centroid-based
36,0.7395506264,0.7593738594,0.9649704749,0.7131893352,0.7327484941,0.9757563796,centroid-based
36,0.7431451545,0.7617847288,0.9675167174,0.7128074793,0.737517128,0.9694519652,centroid-based
36,0.7573077225,0.7740440424,0.9664769599,0.73421573,0.7515487307,0.9748485109,centroid-based
36,0.7452860071,0.7667244918,0.9686586696,0.7247366219,0.7474947089,0.9775035861,centroid-based
36,0.7403369046,0.7566070982,0.9712609545,0.7238760038,0.7398188277,0.9755098255,centroid-based
36,0.7521970917,0.7745254112,0.9692994812,0.7257969417,0.7469778751,0.9756450765,centroid-based
36,0.7383763678,0.7536220302,0.9695734663,0.7173570507,0.7334957622,0.972427464,centroid-based
36,0.7524869205,0.767701927,0.966277765,0.7285682067,0.7408629834,0.9724025562,centroid-based
38,0.7419610654,0.7614321148,0.9742445689,0.7198149767,0.741648234,0.9741038958,centroid-based
38,0.7491364488,0.7672200541,0.977276289,0.7240448779,0.7473306874,0.9822062956,centroid-based
38,0.742495622,0.7582352312,0.9718883259,0.7208599588,0.738659186,0.9772530453,centroid-based
38,0.7404594564,0.7582331631,0.9698088129,0.7211089458,0.738627537,0.9702076284,centroid-based
38,0.7352106301,0.7564358849,0.9659977707,0.7143750522,0.7380364267,0.9742611647,centroid-based
38,0.7416541533,0.7611074345,0.9724585624,0.7217682966,0.7417151661,0.9756440247,centroid-based
38,0.7484971495,0.7672919004,0.9742147434,0.7188267313,0.7402938198,0.9802507943,centroid-based
38,0.7358860768,0.7561208999,0.9660083043,0.7174232054,0.7371795248,0.9769218759,centroid-based
38,0.7489153626,0.7688004365,0.966102111,0.7269912487,0.7479589783,0.972418424,centroid-based
38,0.7339387242,0.7561542275,0.9695387252,0.7071900359,0.7353003349,0.9694594966,centroid-based
38,0.7488266019,0.7682450053,0.9707891907,0.7175129498,0.7412108241,0.9780428513,centroid-based
38,0.7458105456,0.7630283542,0.9669844442,0.7130879686,0.7347479481,0.9691669153,centroid-based
38,0.7400055548,0.7545025828,0.9742676177,0.7207182212,0.7380629681,0.9688393579,centroid-based
38,0.7472824679,0.7648942402,0.9658874115,0.728954348,0.7439255879,0.9705196023,centroid-based
38,0.7408455393,0.7589211707,0.9671733669,0.717095339,0.7356388318,0.9684186023,centroid-based
40,0.7493158348,0.7693578841,0.9702419319,0.7198253568,0.740029561,0.9766136131,centroid-based
40,0.7534229134,0.7715332542,0.9773050374,0.7352369565,0.752368068,0.9811370493,centroid-based
40,0.7402507312,0.760017628,0.9723063847,0.7231305417,0.7425527321,0.979747619,centroid-based
40,0.7461540665,0.7684608262,0.9660810874,0.7245175035,0.7491296691,0.9785808632,centroid-based
40,0.7468774566,0.765883031,0.9805091212,0.7202792464,0.7457267228,0.9814284823,centroid-based
40,0.7380003103,0.7566117227,0.9673202663,0.7074259343,0.7292381857,0.9758699126,centroid-based
40,0.7460664542,0.7640206462,0.9676299726,0.7214256045,0.7444523884,0.9770481365,centroid-based
40,0.748061864,0.7631766239,0.9734665415,0.7256107451,0.7394944708,0.9714853866,centroid-based
40,0.7400340055,0.7573308195,0.9665481486,0.7139269863,0.7346536468,0.9711309532,centroid-based
40,0.7362106057,0.7559192616,0.964244299,0.7064911839,0.7341913421,0.9778025582,centroid-based
40,0.7411564725,0.7630800401,0.969348935,0.7169839758,0.7394487539,0.9754590402,centroid-based
40,0.7388552588,0.7571724786,0.9706727341,0.7097392787,0.7314788892,0.965993954,centroid-based
40,0.7432042112,0.7581002619,0.9761222728,0.7259045922,0.7417196424,0.9788400714,centroid-based
40,0.7429502966,0.7624858978,0.9682221976,0.7240569852,0.7438537698,0.9769596643,centroid-based
40,0.7499785461,0.7679058798,0.9687758937,0.7320237232,0.7481167036,0.9729780918,centroid-based
42,0.7495931243,0.7654504934,0.9681997406,0.7234275945,0.7405463798,0.9750082777,centroid-based
42,0.7409674624,0.7636993068,0.9692984289,0.7080831614,0.7371036647,0.9768826109,centroid-based
42,0.7274115206,0.7466024267,0.9645604459,0.703194173,0.7259952954,0.9769718978,centroid-based
42,0.7374529538,0.7562568811,0.9792594117,0.7143422916,0.7394419521,0.9756025271,centroid-based
42,0.748460534,0.7670595829,0.9766182025,0.7274502995,0.7456215368,0.9767456153,centroid-based
42,0.7414060468,0.7654767578,0.9674697907,0.7247126831,0.7448560917,0.9788538992,centroid-based
42,0.7499816976,0.7671033607,0.9629848518,0.7316132025,0.7507692905,0.9781676875,centroid-based
42,0.7460823552,0.7676581465,0.9692333256,0.7282970117,0.7490170075,0.975883255,centroid-based
42,0.7463889539,0.7684353602,0.9662796634,0.7197604804,0.7428101532,0.9788689979,centroid-based
42,0.7531644113,0.7740932056,0.969637131,0.7344917919,0.7570492897,0.9755875571,centroid-based
42,0.7445019583,0.7651250022,0.9706373959,0.725315334,0.7447229609,0.9777003868,centroid-based
42,0.7493475087,0.7664140405,0.9705804409,0.7275102831,0.7485613665,0.9761501781,centroid-based
42,0.7495777084,0.7695769823,0.9760463942,0.7268342522,0.7495809229,0.9787305232,centroid-based
42,0.7501165101,0.7691064051,0.9661360975,0.7313115898,0.7481799318,0.9707751991,centroid-based
42,0.7454427508,0.7624375914,0.9689075393,0.7138660585,0.7363205547,0.9705386533,centroid-based
44,0.7521780678,0.7720755157,0.9708149136,0.7303073865,0.750304063,0.9768458646,centroid-based
44,0.7528075529,0.7724478377,0.9629558854,0.7381915307,0.7556417718,0.9707056066,centroid-based
44,0.7499149856,0.77039326,0.974279467,0.7292709282,0.7493591721,0.9739131229,centroid-based
44,0.7446892291,0.7659997428,0.9661108383,0.7265253822,0.7477977159,0.9781958631,centroid-based
44,0.7483430816,0.7698220142,0.9702833843,0.7240810393,0.746177519,0.9807104793,centroid-based
44,0.7407900951,0.763677473,0.9646478221,0.7181750769,0.7387251318,0.9767363827,centroid-based
44,0.7418565331,0.7644861341,0.9710838141,0.7172241937,0.7426680131,0.9762223804,centroid-based
44,0.7361234818,0.7552781169,0.9771291282,0.7142386228,0.7382425415,0.9798626228,centroid-based
44,0.7440015954,0.7667695864,0.9648996808,0.7240014082,0.7427200188,0.9786576867,centroid-based
44,0.7504637901,0.763829131,0.9714328525,0.7341012635,0.7480581739,0.9707190452,centroid-based
44,0.7447255274,0.7622677238,0.9639372231,0.7207935199,0.74082033,0.9652672944,centroid-based
44,0.7435177997,0.7625252252,0.9735610589,0.7174329063,0.739703411,0.9776465865,centroid-based
44,0.7403674654,0.7592148061,0.9735692209,0.7050374248,0.7308361509,0.9750340748,centroid-based
44,0.7432961089,0.761303083,0.9667765891,0.7170359601,0.7410924655,0.9743118965,centroid-based
44,0.7500080908,0.7648715994,0.9726734424,0.7274817118,0.7455586902,0.9725287388,centroid-based
46,0.751944695,0.7714281275,0.9724257223,0.7233376099,0.7495129783,0.976776531,centroid-based
46,0.7465692547,0.7611295912,0.9736878922,0.7213193385,0.742322373,0.9732986876,centroid-based
46,0.7572055018,0.7761394954,0.9686168754,0.7433044245,0.7607548081,0.9815466109,centroid-based
46,0.7513746998,0.7700589552,0.9735500778,0.7268742588,0.7483799557,0.981615032,centroid-based
46,0.7517653188,0.7720634403,0.9678818909,0.7176741987,0.7419815475,0.9736513161,centroid-based
46,0.7524163808,0.7702255471,0.9753453395,0.7359588496,0.7536419255,0.9764252021,centroid-based
46,0.7551936575,0.7720882055,0.9631143613,0.7378596352,0.7550424893,0.9805786168,centroid-based
46,0.7443399615,0.7613095507,0.9763179816,0.7243281946,0.7490303966,0.9774633195,centroid-based
46,0.7511686209,0.7674168911,0.9781261344,0.7352942565,0.7510443253,0.9813658516,centroid-based
46,0.7512457297,0.7693708138,0.9701202051,0.7248503518,0.7474865606,0.9777594405,centroid-based
46,0.7462736554,0.7644929592,0.9677989622,0.7215963022,0.7429044161,0.9701740636,centroid-based
46,0.7435111445,0.7665522039,0.9659058288,0.7225157918,0.7436377353,0.981778965,centroid-based
46,0.7437285662,0.7660571427,0.9629239212,0.7251485507,0.747202736,0.9788109348,centroid-based
46,0.7534554795,0.7711770057,0.9760674115,0.7262801673,0.7502134001,0.9726600026,centroid-based
46,0.7467432606,0.7647988272,0.9737213406,0.7203255684,0.7442935826,0.9768689465,centroid-based
48,0.7476988587,0.7658388376,0.9756530826,0.7238548408,0.7455057171,0.9775622703,centroid-based
48,0.7567826829,0.7738202342,0.9712829581,0.7413893528,0.7574407388,0.9807066965,centroid-based
48,0.7567684809,0.7743107658,0.9638360251,0.7353577522,0.7534694371,0.9712087164,centroid-based
48,0.7577240641,0.7776733716,0.9719067544,0.7402609837,0.7586451159,0.9758762788,centroid-based
48,0.762755632,0.7815592711,0.9760340982,0.731812339,0.7550171386,0.9794354983,centroid-based
48,0.7552548466,0.772792861,0.9776446378,0.7347362194,0.7557095957,0.9807539242,centroid-based
48,0.7488319409,0.765604396,0.9773468344,0.7275996246,0.746417758,0.9783005121,centroid-based
48,0.7510599772,0.7697201332,0.9728520373,0.7345746771,0.7509882237,0.9737958189,centroid-based
48,0.7418558107,0.7596664258,0.9703229696,0.7285397261,0.7487020912,0.9789957668,centroid-based
48,0.7512877388,0.7688810071,0.9775614211,0.7330583912,0.7528271118,0.9722612514,centroid-based
48,0.7578377701,0.7779096791,0.9669384594,0.7333112181,0.7574539785,0.9769939875,centroid-based
48,0.7528425255,0.7678217052,0.9741529457,0.7318504238,0.7475540196,0.9778023216,centroid-based
48,0.7463031507,0.7661511375,0.9670610935,0.7286057753,0.7523514689,0.9736178218,centroid-based
48,0.7482730929,0.7653633813,0.973519918,0.7224248051,0.7448071851,0.9701718174,centroid-based
48,0.7674239954,0.7843619659,0.9742785439,0.7422961131,0.7614444195,0.9771535588,centroid-based
50,0.7515926413,0.7672740314,0.970030346,0.7366039038,0.7522625058,0.9742766461,centroid-based
50,0.7499706472,0.7700811264,0.9704348012,0.7279890056,0.7490825506,0.9814716117,centroid-based
50,0.7518724986,0.7688469884,0.9664460667,0.7308224172,0.7462280069,0.9755378859,centroid-based
50,0.7634466821,0.7815765366,0.9688257149,0.7455190422,0.7609736109,0.9783688012,centroid-based
50,0.7479307803,0.7682307506,0.9693289539,0.731610463,0.7515233181,0.9776510005,centroid-based
50,0.7518731301,0.7722290718,0.9660959038,0.7262319444,0.7491815898,0.9762752353,centroid-based
50,0.75601115,0.7724716252,0.9672276,0.7354504451,0.7523911621,0.9731800079,centroid-based
50,0.7551113925,0.7711122128,0.9680473173,0.7361761553,0.7514598944,0.9739091199,centroid-based
50,0.7542087715,0.7709608992,0.9791300535,0.7394712343,0.7568907255,0.9781326746,centroid-based
50,0.746553167,0.7636372372,0.9666207576,0.7188197771,0.742572529,0.9797182057,centroid-based
50,0.7448258761,0.7644324558,0.9715855066,0.7285320195,0.7495057837,0.9789421217,centroid-based
50,0.7570064504,0.7789345779,0.9635426013,0.7443426199,0.7667891698,0.9776707738,centroid-based
50,0.7576598792,0.7747306531,0.971808957,0.7322559978,0.7541679807,0.9788817021,centroid-based
50,0.7606393515,0.7801384471,0.9725588176,0.7397446554,0.7603145449,0.9773247978,centroid-based
50,0.7584274495,0.7780293983,0.9741232696,0.7329069737,0.7547871004,0.9794718285,centroid-based
52,0.7581891464,0.7768741784,0.9784304717,0.7384179315,0.7580107859,0.9813251884,centroid-based
52,0.7485344004,0.7667371406,0.9684513125,0.7360170303,0.7522888827,0.9756825256,centroid-based
52,0.7533149942,0.775959798,0.9708870567,0.740343129,0.759034592,0.9820216145,centroid-based
52,0.7530868463,0.7701929081,0.9733169968,0.7363402614,0.7556601629,0.9774878011,centroid-based
52,0.7500092219,0.7676475356,0.9708390952,0.7249365295,0.746649099,0.9806049827,centroid-based
52,0.7508946855,0.7733313585,0.9682376434,0.7276909124,0.7528004317,0.9789108774,centroid-based
52,0.7472949348,0.768544873,0.9718478938,0.7212207959,0.7459895616,0.9776267667,centroid-based
52,0.7608241899,0.7790635635,0.9646473014,0.7385615685,0.760754533,0.9771421505,centroid-based
52,0.7493382222,0.7690933196,0.9631378772,0.7290707085,0.7496198692,0.9805573226,centroid-based
52,0.7538968761,0.7791431165,0.9683305613,0.7227453668,0.7496656208,0.9786613619,centroid-based
52,0.7585890308,0.7761444172,0.9750758795,0.7297485768,0.7529145879,0.9763527681,centroid-based
52,0.7520581133,0.7718302047,0.9754652649,0.7316928835,0.7517491406,0.9780720125,centroid-based
52,0.7509434222,0.769489362,0.9656236573,0.7252687422,0.7452391807,0.9743280851,centroid-based
52,0.7619241864,0.780286463,0.9756240711,0.7334429531,0.7557381203,0.9789892317,centroid-based
52,0.749149259,0.7692287148,0.9715923537,0.730201313,0.7552981722,0.9780090051,centroid-based
54,0.7525853411,0.770163797,0.9809812366,0.7298281947,0.7512425577,0.9842939628,centroid-based
54,0.7520386875,0.7685857046,0.9743819893,0.7332054611,0.7487117253,0.9751939037,centroid-based
54,0.7580814201,0.7734109551,0.9789949715,0.7460985171,0.7629172427,0.9776416896,centroid-based
54,0.7642439907,0.7815072659,0.9755944857,0.7393764265,0.7589309669,0.9759476441,centroid-based
54,0.760465625,0.7787918285,0.9714007838,0.7421733236,0.7625346935,0.9782084247,centroid-based
54,0.7500303779,0.7708339307,0.9708901551,0.722130515,0.750360301,0.9707876547,centroid-based
54,0.7545529364,0.7739671354,0.9740976434,0.7352737075,0.7617909104,0.9759249038,centroid-based
54,0.7644224384,0.7842893125,0.9689598227,0.7419193169,0.7624948286,0.9816356807,centroid-based
54,0.7619681309,0.7786064171,0.9634101161,0.7365089791,0.7578400931,0.9760082973,centroid-based
54,0.7528605813,0.7696475704,0.9764878583,0.7309155526,0.7496969511,0.9800839352,centroid-based
54,0.7494928659,0.7686941327,0.9766981633,0.7281788245,0.751377526,0.9791182711,centroid-based
54,0.7456923973,0.7672099729,0.966312854,0.7221714835,0.7491985772,0.97818564,centroid-based
54,0.7551994337,0.7736837284,0.9799300539,0.7336216277,0.7574680943,0.9795781449,centroid-based
54,0.751483743,0.7723691005,0.9693696605,0.7250342716,0.7508607373,0.9772264805,centroid-based
54,0.7538660945,0.7708903351,0.9714372922,0.731001855,0.7517759231,0.9762876359,centroid-based
56,0.7576251387,0.7739734854,0.9807417122,0.7405555888,0.7618655784,0.9806990282,centroid-based
56,0.7466362413,0.7612102017,0.980736085,0.7329505454,0.7525662804,0.9779636567,centroid-based
56,0.7552842944,0.7700670787,0.9732579367,0.7359275185,0.7557668291,0.9671835139,centroid-based
56,0.7607727501,0.777908629,0.9753356585,0.7419121843,0.7633298924,0.9801365887,centroid-based
56,0.7602092174,0.7761697283,0.9787427445,0.7403913448,0.7596133121,0.9788574572,centroid-based
56,0.7560950302,0.772235844,0.9774265248,0.7422356205,0.7616899948,0.978784059,centroid-based
56,0.7583033749,0.7779195089,0.9713208323,0.7364060729,0.7573610981,0.9746432735,centroid-based
