no_of_spikes,pearson_ADM_PEDM,pearson_ADM_FEDM,pearson_PEDM_FEDM,spearman_ADM_PEDM,spearman_ADM_FEDM,spearman_PEDM_FEDM
34,0.7769083417769823,0.747525703672829,0.9690513736889512,0.7165583542092888,0.7159681343083125,0.9998877893054091
34,0.7581756452397896,0.7257301016282979,0.9638884357628666,0.7011618288632098,0.7005413841084686,0.9982331041848855
34,0.7723254890749354,0.743756686717538,0.96837348500121,0.7200736239781244,0.7202868189238446,0.9979218401842226
36,0.7336524072212052,0.6983747941803695,0.959868872680455,0.676361403820766,0.6756209707364889,0.9968251246561857
36,0.7690136132481735,0.7388892284591818,0.9659127420122537,0.7040934932159374,0.7044573271934855,0.9973226163132022
36,0.7433898247921992,0.7139276827322314,0.9669290799294711,0.6898060233970915,0.6896077100629923,0.9979992654277946
36,0.7721764227886047,0.7426076834096658,0.9672613448881275,0.7044547876020187,0.7035893137193809,0.9974407107995727
36,0.7790586336451388,0.7507052466122316,0.9692223158409353,0.7219698045942377,0.7209926012317174,0.9972505030416297
36,0.8092166694753129,0.7850669097369865,0.9745411925789296,0.761062588092911,0.7614051419831178,0.9990495963913343
36,0.7571484481331959,0.7266959808165525,0.9667907587219317,0.7154661187629675,0.7152153236793104,0.9997568083900288
36,0.7575765181957687,0.7257500586251474,0.9639706852680243,0.6932452888938432,0.6913792915890705,0.9951503238797893
36,0.7851541319404709,0.7561648360109707,0.9683239427007702,0.727857772554744,0.7257081284665989,0.9961823244965371
36,0.7781448118525869,0.7525553109950528,0.9719442617649408,0.7415445402753994,0.7413096070855437,0.9987657859884994
36,0.799231269740849,0.7714894775442454,0.9692547799452881,0.7404093759148372,0.7403250915735419,0.9972315821296837
36,0.8095246440227474,0.7837358640933771,0.9740254024119721,0.7678387140275559,0.7677694354187152,0.999835936426713
36,0.8029257690580072,0.7759569627570214,0.9702957062929176,0.7529412045994406,0.7523337622683108,0.9970130954785293
36,0.8040388718011261,0.776324395405962,0.9713550375492502,0.7454570449288483,0.74472401611834,0.9977001290525723
36,0.8325205686776074,0.8081538719462831,0.9746513533715797,0.7749800128944186,0.775135809996085,0.9994437169330994
38,0.8001452807201815,0.7737603429995458,0.9723957523515593,0.7458800566143593,0.7456380092754931,0.9983509043245337
38,0.7837611643791614,0.7552325365705121,0.969257546596376,0.719203445704398,0.7195278003114107,0.9997323254360658
38,0.7950003465281279,0.7670962469773234,0.9700886038130937,0.7446430841386346,0.7442105270438565,0.9992610688183172
38,0.7851909980153402,0.7545846774034008,0.966031924877613,0.7382478662487607,0.7358499659289743,0.9926443963339526
38,0.8099272629690201,0.7840658526429447,0.9722667576172087,0.7593689207436888,0.7586790589909165,0.9980435923240062
38,0.7848855130648889,0.7580387993070146,0.9718106858683757,0.7360956953326022,0.7366263656854816,0.9995937079923106
38,0.7615824192222216,0.7339079677384431,0.9693844896048996,0.6998402421341908,0.7002811266037361,0.9996813269879505
38,0.8006357275405416,0.7745268651711699,0.9724222143608857,0.752855695989811,0.7514123372726141,0.9965685436120062
38,0.7710810429179059,0.7449114488862746,0.9714298235537414,0.7255227371770464,0.7257806968396829,0.9988238741534842
38,0.7881904066628386,0.7582929882200472,0.9676347695339027,0.7298443576517338,0.7287409701443945,0.9964214080020148
38,0.7946695593052638,0.7686821130412848,0.9717231190179794,0.7352566937349381,0.7353584251088806,0.9991650025989757
38,0.7818236497378861,0.7534024178207148,0.9694997010732727,0.7215106779263614,0.721379003281942,0.997386280374175
38,0.7593319700828742,0.72928665974705,0.9659097136792061,0.7194634083128559,0.7171534653651768,0.9947506005459535
38,0.7915041442967001,0.764460713961041,0.9707154529818426,0.7354350088183641,0.7358004326015614,0.9995136344990266
38,0.8011482471381364,0.7762439880624632,0.9733686961862933,0.7532241539845023,0.7524297118493602,0.9975368180540635
40,0.7872681338442176,0.7582579501281339,0.9696489360803063,0.7337274566896856,0.7332100702661333,0.9982042066620356
40,0.7873020745860124,0.7593378555462114,0.9701965365753267,0.7304104454666513,0.7294145209840375,0.9974599457939584
40,0.8038192498278515,0.7772255824048773,0.9734781960521925,0.7566547930275549,0.756176303213224,0.9987849031005716
40,0.7961396203175798,0.7689868102336114,0.9711106800835054,0.7409047668637591,0.7414128318684764,0.999642925720683
40,0.7709927005030741,0.7409699514540056,0.9666911048710609,0.7259520212791133,0.7248184980433776,0.9966481405358834
40,0.805138398548247,0.780427463574874,0.9737803727363548,0.7556964179910713,0.7560271952078805,0.9992915669921278
40,0.7496707497538962,0.7173021583147243,0.9629580955115471,0.6974155120192783,0.6955585981843009,0.9951616356142586
40,0.8200111378433266,0.7926118161972273,0.9709931536582579,0.7686956083387284,0.7646636188507244,0.9939491879742449
40,0.7464585787916691,0.7159614002960557,0.9665520568833028,0.6862461517930173,0.6865476314561383,0.9995152884669762
40,0.8047914541032462,0.7765942289741102,0.9694209044597764,0.7436601888503674,0.7418696752278999,0.9949416521514193
40,0.7353880967450678,0.7044398393454817,0.9653156723854556,0.6923779373212225,0.6924985543093196,0.9997139084753218
40,0.76353439467013,0.7335454891407359,0.9680347593422121,0.7084826462916535,0.7075852158481224,0.9980625869719325
40,0.7915529102937424,0.7632807061367192,0.9687648595420173,0.7400286737872335,0.7379726124863276,0.9952810689806793
40,0.8229240638164669,0.7991497417600611,0.9754921550888189,0.770672263335594,0.7707519559434985,0.9992042123715185
40,0.7481262914968964,0.7183511881527769,0.9669433361887992,0.6942830588981173,0.6941938335831634,0.9985761385598316
42,0.7840368175154077,0.755349357394672,0.9703457178701453,0.726064642852074,0.7254469745748771,0.9998447470363615
42,0.8102059438095556,0.786047177877913,0.9750087507262196,0.7659029986929464,0.7660870225068325,0.9997656223154455
42,0.7957708613075299,0.7687426514061622,0.9714351704853923,0.7344810103809801,0.734721515925213,0.9992783454582435
42,0.7906850216409784,0.7642759477492991,0.971721207054982,0.734263271634055,0.7340520321995088,0.9987733481953933
42,0.7946944631933217,0.7673808302102366,0.9711115097296146,0.7328754877561872,0.732558966051663,0.9989428678252171
42,0.8172635260252255,0.792791109487736,0.9749012742179327,0.7608117283991165,0.7605614232186344,0.9986051266732292
42,0.7974840541824639,0.7703925723038789,0.9724934936022864,0.7367804863511782,0.7363807015458002,0.9998464414602033
42,0.804580502231071,0.7788548149866769,0.9729850151799513,0.7476341800703182,0.7467874012464252,0.9979128222549284
42,0.8002517779208965,0.7731069379819818,0.9710426754682678,0.7461009919162243,0.7453114736370332,0.997898510164218
42,0.7695669616773866,0.7388622677136191,0.9662143015924016,0.7170815521197829,0.7146666120059336,0.9933318354325165
42,0.8024638998468996,0.7774595487320862,0.9735333467452683,0.7496896140154735,0.7498423886976039,0.998617844959186
42,0.7873548757909755,0.7602409117127936,0.9709321684742778,0.7367781662918094,0.7372173774935777,0.9997447909449142
42,0.8121357111613103,0.7881185894184977,0.9754275746526142,0.7647661010797434,0.764954850395222,0.9997342358764938
42,0.7843841136300252,0.7582960498872214,0.9722268735803367,0.7341692402407001,0.7343323242763327,0.9994801050679206
42,0.8042317730973793,0.7770073174135237,0.9717807253804769,0.7530853304724866,0.7527710956876189,0.9991095223799156
44,0.8031155684583031,0.7759442241349717,0.9708825645682738,0.7522485092669906,0.7512568367734044,0.9967161023058598
44,0.7672629517741061,0.738454739143746,0.9687338011277662,0.7085302678730763,0.7087839267006645,0.9997469702414811
44,0.7855012714284182,0.7547498216847087,0.9658113351782284,0.7225309033317203,0.7202784345807541,0.9938104759068487
44,0.8158190346931216,0.7923452253382831,0.9756201519100486,0.7745427387441457,0.7728624559256358,0.9972467299510561
44,0.7942847249400482,0.7688368627359122,0.9731207794340634,0.7565023482113489,0.7566591726636644,0.9994008757596621
44,0.7760195611507809,0.7451507774559064,0.9660070641626272,0.7254001172229372,0.7223071027800974,0.9920707570155233
44,0.8052554831264381,0.7793976851981786,0.972008144226132,0.7530397191856589,0.7499694644463392,0.9946085522958137
44,0.7999034197439705,0.7757510311436308,0.9748649577483023,0.7610460657081286,0.7607191452217681,0.9988689897851315
44,0.7884477838583499,0.7607592759692696,0.9701191884232353,0.7394389781158347,0.7387853958009885,0.9968931819169025
44,0.7828971574897415,0.7556397122271784,0.9707546741496769,0.7307106629044862,0.7309090957357315,0.9993314849213282
44,0.8189119459625772,0.7946322001696567,0.974588377457879,0.7675756489907156,0.7671810530840361,0.99799178538911
44,0.7934491810462033,0.7653866340029645,0.969921502868635,0.7331832296953839,0.7331596127393702,0.9997611009741916
44,0.8114199716199889,0.7854305520698751,0.9726457868403361,0.766413572251467,0.765468721210723,0.99800299735368
44,0.7935820204962856,0.7649668225467242,0.9694789668531159,0.7434102741572413,0.7411124741132449,0.9928999554748534
44,0.7477148803559475,0.715134737522919,0.9624464979309846,0.6772115086146956,0.6741708466297831,0.9939099836763934
46,0.7864196412557262,0.7583596563572668,0.9695127597415671,0.7262784875670684,0.7257850585643777,0.9978167831072108
46,0.7802910023280482,0.7544708293453842,0.9718231977985832,0.7359831338992429,0.7350633357962278,0.9968843487540849
46,0.7824102495807103,0.7559698810155251,0.9712848619009936,0.725121618119577,0.7246520429442865,0.9976121409645322
46,0.7776086300177472,0.7482391046027622,0.9684757473521369,0.7253640874293527,0.7251172629120078,0.9975502627266153
46,0.7682390504506835,0.7396715804382781,0.9692956632947134,0.715291996310005,0.7150403045410048,0.9999673298958435
46,0.7898872516046332,0.7621027463176222,0.970033560947462,0.7294014057181629,0.7291029757627603,0.9985870989239319
46,0.7213114829118665,0.6883178548825447,0.9618751511278175,0.6828237139660975,0.6827326302830131,0.9989122816270034
46,0.7798216986807663,0.7519147452431009,0.9698282781162451,0.7249450756052106,0.724758641210535,0.9984736794321484
46,0.7908032965420918,0.7615729568535936,0.9678786904753306,0.7419556488292083,0.738322024884086,0.9924261838100451
46,0.7628830128177649,0.7355175419226497,0.9695169546917171,0.7119574526650331,0.7118332498133293,0.9992412308574181
46,0.7755323864269726,0.7479405652194222,0.9701097639597333,0.7197581822944956,0.7198119212755877,0.99940583570258
46,0.759554224874324,0.728706433771258,0.9646423055855592,0.711260607138565,0.7082218061563148,0.9932597576015076
46,0.7950000456212253,0.767020018724498,0.9712580774801228,0.7458267548950037,0.7454028288418298,0.9993117307183916
46,0.7830844854200126,0.7561349513765316,0.9711351194595806,0.739594870017384,0.7393594825567283,0.9988311539091317
46,0.7666168096266311,0.736508137357655,0.9666703808796121,0.6991521119195843,0.6988814089219677,0.9984248947643464
48,0.7970246672659216,0.7645483214238615,0.9653569976423019,0.734981228696889,0.7275039528235961,0.9900616728339039
48,0.7847618799510065,0.7603173920695109,0.9741965685794981,0.7457375539407496,0.7457650856754703,0.9985341258361715
48,0.7858420054283639,0.7586620932821777,0.9701068372981749,0.7362079383703384,0.7356232887177987,0.9976210562048894
48,0.7524223041626709,0.7195661119970352,0.9626790106132234,0.6992296537392906,0.6951569210425796,0.9911813289669532
48,0.7908410625423249,0.7637697716806167,0.9710120939565283,0.7381397644762623,0.737470573756566,0.9972843395637334
48,0.816391341296501,0.7897136402408155,0.9722339729872734,0.7626215420762761,0.7623221359975879,0.9979715332823161
48,0.7674627412938385,0.7390196653458346,0.9690418039676307,0.7075641158182987,0.7079904662672111,0.9995658561601752
48,0.7970450952400785,0.7711181077740847,0.9724375114341709,0.7416923121185645,0.7421547565170988,0.9992780707973218
48,0.8124548379203983,0.7841318880059484,0.9699487675348063,0.7640761722739354,0.7619046050540376,0.9936546317648781
48,0.8075468238103977,0.7814556413759338,0.9725289274844194,0.7519119957676202,0.751477676014761,0.9978928847295603
48,0.772490162861614,0.7458553304037647,0.9713667792892626,0.72480280035314,0.7249669477081427,0.9998552355060897
48,0.7736348807688729,0.7462441095325306,0.9695834158814219,0.7206154439631622,0.7203656840345614,0.9977603326256759
48,0.7836287321441501,0.7529185590760812,0.966138210018342,0.7261121901587414,0.7198569106703642,0.9911103925854896
48,0.7938829212774275,0.7655151283802215,0.9698540020421422,0.736014531072058,0.7362366859732621,0.9993964974142004
48,0.780938575417927,0.75389049083401,0.9701605012459991,0.7214108826770754,0.7208930615921813,0.9982882785792033
50,0.8289980322772909,0.8039933059368666,0.9736465706252871,0.7860308757307654,0.7827390596309902,0.995410251196552
50,0.7677282715198804,0.7411005539327427,0.9709273135639227,0.7192441643888229,0.7194889583291362,0.9992277763904155
50,0.772309366022136,0.744423548422762,0.9692726769317599,0.7205223476779603,0.7193075235971816,0.9963362720454249
50,0.8103697027800834,0.7854608822341702,0.9734293241864174,0.7531729803100362,0.7533018408723596,0.9982088165654729
50,0.7370908757290536,0.7035147649773337,0.9622586890313398,0.6734731003504808,0.6724012623563421,0.9953477214288389
50,0.8085029276738969,0.7821112950063265,0.9720670136470334,0.7579160089914466,0.7578373873928873,0.9978167406987972
50,0.8077018998331262,0.7828912079601742,0.9741557135582103,0.7426260619599176,0.7428095394326344,0.9999139099315704
50,0.8081387931134629,0.7829662993543812,0.9744102767540144,0.753386655232278,0.7533431900416749,0.999997488097475
50,0.7995939397065774,0.7739191081339212,0.9731860251636095,0.7442243802714168,0.7444211206032202,0.9999211816294745
50,0.7886115852294985,0.7626951738012855,0.9723648771452066,0.7362122676076428,0.7367621216136593,0.9991644805348578
50,0.788023408317889,0.7608935015786975,0.9704045987507919,0.7335077505229329,0.7341167230217841,0.9981238347843836
50,0.8044622844025925,0.7777296917118296,0.9719179266258111,0.7420315671599703,0.7417185824440866,0.9984777871362439
50,0.7907605564683755,0.7668720155369626,0.9743376367779037,0.7454839313541404,0.7455386272085944,0.9991268631272658
50,0.7910871652454043,0.765127205638626,0.9722868683633179,0.7363679514122173,0.7359837431830744,0.9988989866466315
50,0.8087526862759037,0.7833358861129165,0.9739887808299703,0.7603432280709086,0.760419283910621,0.9999740670924809
52,0.8180891711305607,0.7948992014384966,0.9746488978830598,0.7811040734675566,0.7813198425984567,0.9967315094993714
52,0.7951860980364347,0.7669008199961875,0.9697424181708367,0.735495269583674,0.7357065544058194,0.9987202453594202
52,0.754114754130352,0.7237430645387757,0.9648606227948207,0.6968380694682861,0.6957537880867164,0.99641393524809
52,0.7896730907746495,0.7624424724485463,0.9710932748047829,0.735109129317234,0.735417881595568,0.9995710625095509
52,0.7935314489697716,0.7686000283172919,0.9737032713647913,0.7410636895304609,0.7412940771360649,0.9996244109128897
52,0.8028066336308974,0.7774233719259224,0.9731146308965094,0.755052555687914,0.7551145216996346,0.9988315853494204
52,0.79778918699491,0.7722034854387896,0.9729852638560008,0.7481907421651144,0.7483300261399444,0.9995521391690145
52,0.8093774151359209,0.7839215247615654,0.9736926605170518,0.7485019536443742,0.7486678802962115,0.9999046339058933
