dataset,no_of_spikes,pearson_ADM_PEDM,pearson_ADM_FEDM,pearson_PEDM_FEDM,spearman_ADM_PEDM,spearman_ADM_FEDM,spearman_PEDM_FEDM,method
sample_5000_dim_100,20,0.33861307007169034,0.25892357114114445,0.7984395057407186,0.2526437760505388,0.25159546748025463,0.9933531757470843,random with centroids
sample_5000_dim_100,20,0.3219286337431115,0.2332793581037743,0.7813293164841423,0.26546247733101525,0.2671178499972857,0.9955612153612914,random with centroids
sample_5000_dim_100,20,0.2277269305763211,0.11728071640746172,0.4579202109219824,0.1413723133594913,0.14193283669804047,0.9962448181465366,random with centroids
sample_5000_dim_100,20,0.34859283033327976,0.2760424405023716,0.8156606701659402,0.2577730500835935,0.25755940114289305,0.9937250581204258,random with centroids
sample_5000_dim_100,20,0.31828678249625986,0.23130716956278263,0.7654455134974818,0.23541228758602936,0.23618295178247803,0.9980356334836163,random with centroids
sample_5000_dim_100,30,0.3435377275113839,0.268436084257039,0.813887979660795,0.273792412605477,0.2746008513414214,0.9977152161521802,random with centroids
sample_5000_dim_100,30,0.3492610570737808,0.2676339745971121,0.8204976308369737,0.2801708470214747,0.28273604300918836,0.9945131609051439,random with centroids
sample_5000_dim_100,30,0.3492744452680348,0.27799934351190975,0.8248063253175436,0.27126679413729243,0.2715998546523292,0.9993546180955118,random with centroids
sample_5000_dim_100,30,0.3385037952342513,0.254697080768451,0.8085086942934112,0.28728108570618915,0.28851372493371696,0.9892524110596949,random with centroids
sample_5000_dim_100,30,0.32710105182289345,0.24766208965995498,0.7957875470271665,0.2989012568484355,0.29898416029134817,0.9996448853358743,random with centroids
sample_5000_dim_100,40,0.36054451476668575,0.2947889000716152,0.8491623255390287,0.3549029370098566,0.3550500954785529,0.99978549101171,random with centroids
sample_5000_dim_100,40,0.3723866645691137,0.30265828362164826,0.859147957008968,0.3372537141100569,0.3382709089818089,0.9952603398254781,random with centroids
sample_5000_dim_100,40,0.3837417591216139,0.3223354366981364,0.8691324069007735,0.32178987842820916,0.3225083517318797,0.9986720641048477,random with centroids
sample_5000_dim_100,40,0.3699189101298302,0.3036757965159405,0.8602830799477098,0.3449766004936806,0.34641182385838654,0.9976400454100257,random with centroids
sample_5000_dim_100,40,0.35871448019192426,0.2853954848649471,0.8463816456033643,0.33942138794082166,0.34100024921550665,0.9977513779122619,random with centroids
sample_5000_dim_100,50,0.3537898417531871,0.28670574997587733,0.8438487565645557,0.3539763057820343,0.35400660863272937,0.9991680556952145,random with centroids
sample_5000_dim_100,50,0.3528453698557851,0.28310941601981887,0.83438264333644,0.28674258903312366,0.28731959292045534,0.9992457508551397,random with centroids
sample_5000_dim_100,50,0.3537903063567555,0.28547986158536637,0.8428881172055435,0.35994037763004066,0.36036838486923456,0.9994615328784479,random with centroids
sample_5000_dim_100,50,0.3376821599352612,0.2639976083496022,0.8199974348866182,0.33206830273545773,0.3320682105353138,0.9991552405590785,random with centroids
sample_5000_dim_100,50,0.35186009594856543,0.27470653339192314,0.8319291316255467,0.3290424810360615,0.3301773602700588,0.9927245897524292,random with centroids
sample_5000_dim_100,60,0.3609932736406328,0.29774026048202107,0.8577702929606974,0.36500611745160855,0.3654564131636841,0.999078393199379,random with centroids
sample_5000_dim_100,60,0.4028435396155144,0.35092908220080987,0.8955561535546296,0.3987262246895314,0.39895202790753204,0.9993784019953367,random with centroids
sample_5000_dim_100,60,0.338303459741638,0.2652100447092429,0.8244666137767832,0.3502116388818631,0.3507963695322766,0.9990504133050343,random with centroids
sample_5000_dim_100,60,0.3441677997731368,0.26565520102725,0.8316167388697714,0.34414642119543004,0.34617731500423343,0.9967076823538134,random with centroids
sample_5000_dim_100,60,0.3764798870653676,0.31544948593031136,0.8630527367319571,0.31912352907995495,0.31944955563794103,0.997475848096284,random with centroids
sample_5000_dim_100,70,0.36560076643293504,0.2993345700202674,0.8488822419457731,0.3018640380617903,0.30210744424350006,0.9956338752564498,random with centroids
sample_5000_dim_100,70,0.37832768186440074,0.3180389401080829,0.8729652929121972,0.393276984414085,0.3939133922717769,0.9972104069620686,random with centroids
sample_5000_dim_100,70,0.3942042626077184,0.34048077331897975,0.8889315843000029,0.40261459650250975,0.40276438650348917,0.9994716396755547,random with centroids
sample_5000_dim_100,70,0.3572442398322317,0.2808233585606918,0.8456725900736303,0.33692504813151314,0.3379863493361938,0.9950867117265384,random with centroids
sample_5000_dim_100,70,0.3667058526165287,0.3022181667465315,0.8511979062093107,0.30754494048288783,0.30827576077916735,0.997989523637576,random with centroids
sample_5000_dim_100,80,0.40359618677376496,0.3523377147963566,0.8980606893280276,0.4220956470551285,0.4223043100152537,0.999532865874829,random with centroids
sample_5000_dim_100,80,0.38265964511380596,0.3251209731777298,0.8784915259865923,0.4004383919685201,0.4010750570617421,0.9985401528723195,random with centroids
sample_5000_dim_100,80,0.3646878713048129,0.2938252829764263,0.8465114987344016,0.29251596205338143,0.2937677272230848,0.9961161540241668,random with centroids
sample_5000_dim_100,80,0.3567448200991367,0.28527444440180894,0.8457688987530021,0.3691368769038181,0.36974551836616887,0.9925982804203073,random with centroids
sample_5000_dim_100,80,0.4116184402500018,0.352998723846864,0.8948285521582726,0.4094613682019416,0.4116995712430973,0.9940537117547845,random with centroids
sample_5000_dim_100,90,0.4154298085355199,0.3559881813399703,0.9000820465423425,0.4143421467369759,0.4159220869042202,0.9967926349414487,random with centroids
sample_5000_dim_100,90,0.3994329552049218,0.34019907796223364,0.8881655270635199,0.4008970443635276,0.40131866445335584,0.993082643437684,random with centroids
sample_5000_dim_100,90,0.35809787694598,0.29086504616254233,0.8410852306766508,0.2990931790182454,0.29996690093664086,0.9980720048754265,random with centroids
sample_5000_dim_100,90,0.3952219337099195,0.33954642789770895,0.8889869149230015,0.4189902103242026,0.419954946918503,0.9976903871713826,random with centroids
sample_5000_dim_100,90,0.3775158999187874,0.3120806168270245,0.8724078023160385,0.3912591762805436,0.3931781302278961,0.9961603167431512,random with centroids
sample_5000_dim_100,100,0.41487826887165125,0.36541672169363715,0.9058355789917246,0.4325875868431886,0.4331770459827806,0.9978550494845658,random with centroids
sample_5000_dim_100,100,0.3849414320443705,0.32885898004964753,0.8826117692999733,0.4143082329702587,0.41463549485768186,0.9991934156431026,random with centroids
sample_5000_dim_100,100,0.39274435892737314,0.3392758638422455,0.8892652123970896,0.41181041231437804,0.41175376019947346,0.9964172626477974,random with centroids
sample_5000_dim_100,100,0.416780060417184,0.36453409322165903,0.9047284741273199,0.4049951519767625,0.40481442865186207,0.9943721663432599,random with centroids
sample_5000_dim_100,100,0.3768917896626701,0.31297737225459127,0.8617004123577355,0.3156723170883824,0.3167388025542121,0.9975356377562387,random with centroids
sample_5000_dim_100,10,0.2838953339081292,0.1676399407406237,0.6637543638814907,0.1784947229093942,0.18025426715944656,0.9935496155015485,random with centroids
sample_5000_dim_100,10,0.28975654698266723,0.18665723184313596,0.6805850116818598,0.18669794297744297,0.18688526524933224,0.9874811274210774,random with centroids
sample_5000_dim_100,10,0.3116001738825218,0.22211405262808598,0.749494818858409,0.2156486681678293,0.21567621807449708,0.999721018706264,random with centroids
sample_5000_dim_100,10,0.30110811834942375,0.20434654310512593,0.7173853994859696,0.18908388199171444,0.18880967164838164,0.9989408543534581,random with centroids
sample_5000_dim_100,10,0.272454232122852,0.15574554338919086,0.624722848119588,0.18035791703954648,0.1803553103164926,0.9993690530650444,random with centroids
sample_5000_dim_100,20,0.23410421304465273,0.03075309492097447,0.16453752190910073,0.042906728971467106,0.04205259554896048,0.9910703853552906,centroids
sample_5000_dim_100,20,0.23175529145554308,0.020697300266571208,0.11694972047181242,0.02658517400113237,0.03555838860298582,0.7338150712330814,centroids
sample_5000_dim_100,20,0.23308130984309558,0.028025748624466714,0.14739873060635522,0.031591471767426736,0.04004975350196936,0.8604156883719275,centroids
sample_5000_dim_100,20,0.23193828084313156,0.018227814052129757,0.10512192038095308,0.023945254555511473,0.03257386285031467,0.8465426361170236,centroids
sample_5000_dim_100,20,0.2327648768911012,0.03324778153379945,0.17106631528117025,0.04125322121548618,0.04433968311956917,0.9835060168955774,centroids
sample_5000_dim_100,30,0.23154534550495628,0.025311625001724812,0.14039990297208674,0.029677026562520595,0.04261968203312694,0.940768876184754,centroids
sample_5000_dim_100,30,0.23297492928921434,0.036440623528283554,0.19124815321099495,0.05909801212871837,0.058385430256087854,0.9668530809170538,centroids
sample_5000_dim_100,30,0.23640794220290973,0.05782619725582022,0.2810516190908147,0.07618832333553814,0.07628427463364915,0.9894188185514995,centroids
sample_5000_dim_100,30,0.23464996861912482,0.04623246344534406,0.2260424005453151,0.05778039423468122,0.05619522028823575,0.9857037745841336,centroids
sample_5000_dim_100,30,0.23424584276381274,0.03517831883769902,0.18262782384895052,0.05709763891466248,0.05365846870385936,0.9629637944889808,centroids
sample_5000_dim_100,40,0.2350701466628585,0.044068227086245235,0.22340713913916693,0.05795437212107556,0.06671861916502218,0.8598043198672317,centroids
sample_5000_dim_100,40,0.23208338102925052,0.025378390244249385,0.14278002663475553,0.02793878319914064,0.04703161867154352,0.8325808811360428,centroids
sample_5000_dim_100,40,0.2341725458127083,0.03406816431489619,0.17658029451047016,0.054723364461412176,0.05602102994422538,0.9861563598643187,centroids
sample_5000_dim_100,40,0.23493176485402403,0.0470260072333308,0.23183904238748002,0.06136367312218993,0.06600364068701389,0.9859205187230813,centroids
