dataset,no_of_spikes,pearson_ADM_PEDM,pearson_ADM_FEDM,pearson_PEDM_FEDM,spearman_ADM_PEDM,spearman_ADM_FEDM,spearman_PEDM_FEDM,method
sample_5000_dim_10000,20,0.9217517967275349,-0.0017504539166360111,0.026715047773223782,0.01315108080117962,0.03528598283829451,0.3443165910544544,random with centroids
sample_5000_dim_10000,20,0.9161595641315311,0.020161513110386376,0.0626850159051595,0.03448411199956221,0.04349730711434566,0.6678142539188622,random with centroids
sample_5000_dim_10000,20,0.8982594206195884,0.005353357352923494,0.15090719364173286,0.03235180246543043,0.025653169365227425,0.2650902946469419,random with centroids
sample_5000_dim_10000,20,0.9215959780300336,0.0021492034635953294,0.02551787488265771,0.019577793309212412,0.026058387241346685,0.2607015860239501,random with centroids
sample_5000_dim_10000,20,0.9040330074698837,0.013161876083106356,0.008430516546394286,0.03527590637629069,0.038462864901026225,0.8793728808744439,random with centroids
sample_5000_dim_10000,30,0.9075655091588499,0.015933962496533196,0.15885149985044517,0.04419408860240439,0.041522794882662896,0.8495040839050132,random with centroids
sample_5000_dim_10000,30,0.909322803331864,0.004407732359319592,0.0011209533449901149,0.04279692065499313,0.05206073814721895,0.8682410604467025,random with centroids
sample_5000_dim_10000,30,0.8961202562806152,0.009251947734230237,0.22608086193001983,0.048103765364099466,0.04867946475229456,0.8966858823949547,random with centroids
sample_5000_dim_10000,30,0.9049659338543811,0.0023622010644022183,0.004470167220283642,0.04079313141570636,0.04168671986851104,0.9044139712962321,random with centroids
sample_5000_dim_10000,30,0.9212519661082654,-0.0022575270836772115,0.024104004333829122,0.031223716637168136,0.02806890226278033,0.4173389242107914,random with centroids
sample_5000_dim_10000,40,0.9119253393062099,0.10398762903039889,0.2567153699206231,0.058863091277537895,0.05250771773559907,0.9293503441991242,random with centroids
sample_5000_dim_10000,40,0.9207949919353402,-0.0034365041411480875,0.019545407449873736,0.027914014933250225,0.03454829888954263,0.35705753472820867,random with centroids
sample_5000_dim_10000,40,0.9216333815352411,-0.0045917490725647415,0.021488192735317966,-0.030932835878594613,0.03921767440884562,-0.9275408137980441,random with centroids
sample_5000_dim_10000,40,0.9005958856354739,0.015869762521661553,0.12282491838974528,0.03789198943710618,0.036688676994270635,-0.019472967203146074,random with centroids
sample_5000_dim_10000,40,0.9221837046057432,-0.0005218067728191545,0.03044646038329417,0.011675078769899079,0.04186528694168491,-0.22850284837424362,random with centroids
sample_5000_dim_10000,50,0.8943485108006719,0.008749805108513984,0.17113231419410038,0.04439859509083624,0.05107853958702579,0.3771623225619164,random with centroids
sample_5000_dim_10000,50,0.8662944627216117,0.00953427200394596,0.2704185335059792,0.056281979518428116,0.05920572584069208,0.7447060249702824,random with centroids
sample_5000_dim_10000,50,0.9220703967232626,-0.0024504576864994593,0.0327245547702745,0.052944465395439275,0.055433105699666516,0.976481442643395,random with centroids
sample_5000_dim_10000,50,0.9158635920049499,0.00817782214209563,0.025628188548161342,0.03747820366512738,0.05000792747766205,0.5529731886104625,random with centroids
sample_5000_dim_10000,50,0.9220460339636786,-0.011381955745373087,0.016824141479743374,-0.00617593122386792,0.044173048794477546,-0.3752494212666623,random with centroids
sample_5000_dim_10000,60,0.9222387483063791,0.00571287961470469,0.05371846619214896,0.033011597936387194,0.05738325407922392,0.1631434530176088,random with centroids
sample_5000_dim_10000,60,0.9227618393823152,-0.00613881338438524,0.026572767617852117,0.022950329600485243,0.05980055104248245,0.28090977266494216,random with centroids
sample_5000_dim_10000,60,0.9216345762172966,-0.0070170130167503,0.029520688598576126,0.019919433717058774,0.0541176719499489,0.0015428749713023496,random with centroids
sample_5000_dim_10000,60,0.9217954556648149,-0.009145244485043773,0.01887796102434621,-0.023632987158761165,0.02506693229108926,-0.9066284853431866,random with centroids
sample_5000_dim_10000,60,0.9214400813962514,-0.0023884620540910537,0.034942595164481415,0.023528045780721547,0.039765849624722384,-0.23762679409633797,random with centroids
sample_5000_dim_10000,70,0.9223207124282525,-0.012076996496779194,0.01740606011616545,-0.0331124199210774,0.027952745094114148,-0.9021315839643845,random with centroids
