no_of_spikes,pearson_ADM_PEDM,pearson_ADM_FEDM,pearson_PEDM_FEDM,spearman_ADM_PEDM,spearman_ADM_FEDM,spearman_PEDM_FEDM,method
22,0.7661263498933074,0.7583429101525723,0.9885785535233844,0.7172439053578118,0.72575733993676,0.9935526590258318,random
22,0.8017370843261582,0.7979286922595652,0.9821596575963473,0.7650954609491425,0.7638014600671432,0.9940258357165314,random
24,0.7789008929848008,0.7749225874540995,0.9912815034232653,0.7318002906274776,0.7403276858470269,0.9955789765371575,random
24,0.8215264685672597,0.814472496248239,0.9841173774453915,0.7876182282409927,0.7905147620055584,0.9942868986495815,random
24,0.7853824793014561,0.7792481095576224,0.9913111269181725,0.763033572026469,0.7675547142510308,0.996409259270457,random
24,0.8395031449963236,0.757640245678809,0.9194938206729877,0.7259821668795609,0.7170592545510872,0.9723695851554893,random
24,0.7985729155779653,0.7986080305781232,0.9843112476942476,0.7653445823380757,0.7697104751447266,0.993903773895374,random
24,0.8306774188089807,0.8243029339249248,0.9884927725834471,0.8009288787923101,0.8000382957364778,0.9940062206752301,random
24,0.8294754941096072,0.8088710851835643,0.9865138511585294,0.7832077124979362,0.780219390622621,0.9953586935405054,random
24,0.8248631075777676,0.7595498035641186,0.9267360162792623,0.72298735415079,0.7309285867935779,0.9853183037453013,random
24,0.7950003516244397,0.7830418545087818,0.9914641936414176,0.7653972978403696,0.7585556339069227,0.9950335550383578,random
24,0.8280460892523398,0.7444219725050575,0.9105826844341881,0.7166739910875559,0.7059521194689677,0.9621239729968988,random
24,0.8727877857307292,0.8107759819600694,0.9403451941316507,0.7945687605607843,0.7986052414339115,0.9937858754054424,random
24,0.8063175343478328,0.7975272738198063,0.9900709045985595,0.7732519513715669,0.772346189114447,0.9958851780281592,random
24,0.7964403224872157,0.7953071037612136,0.9964725302822174,0.7916212655233211,0.7972155273064124,0.9961346626504491,random
24,0.7813483853602211,0.7826005043306439,0.9886662523664284,0.7565554932634182,0.7610295191309748,0.99569480407965,random
24,0.7898693864057637,0.7813872087263729,0.9868813479463253,0.747468486508547,0.755157933919099,0.9931074554275829,random
26,0.8013265267885693,0.7985948933806577,0.9954278875552494,0.785080166188078,0.7889298271548881,0.9974379432192897,random
26,0.7819011198835799,0.7779705543350325,0.9871188653788446,0.7390570472394701,0.7475216073694625,0.9942029146099737,random
26,0.7915621424790851,0.7936909304253722,0.9877494596323764,0.739480890769128,0.7560814674345533,0.9929003887830166,random
26,0.7751113353109681,0.7696639030391991,0.9917504042555199,0.7418907006960125,0.7447661208785451,0.9942756272120625,random
26,0.8001104866205566,0.7989099331624337,0.9876383451146553,0.7647106727065602,0.7710594084048981,0.9941346861689436,random
26,0.7904801071140212,0.7854758924064348,0.9916872496874226,0.7478370950043899,0.7533493460589966,0.9960577144746979,random
26,0.7663677756295413,0.7649564393516027,0.9884634003990366,0.7288539288549828,0.7360403478260982,0.9945757613071801,random
26,0.7723076420041453,0.7683568437124199,0.995008511698326,0.7596791578711233,0.7627417885334336,0.9977120351873705,random
26,0.7507932656312823,0.7501740446104518,0.9841379575101764,0.7147059895385608,0.7155006973731178,0.9925437450580319,random
26,0.8073464605319641,0.807943184922942,0.9853683733384518,0.7761929530157737,0.7817070458643248,0.9953116554048378,random
26,0.7826885636358446,0.7812675562546447,0.9830524217354648,0.7409547344736089,0.7508728741329345,0.9914820648170054,random
26,0.8038956700148254,0.7984546704218201,0.9944305491657008,0.7801753304048582,0.7819163218744866,0.9974322399956569,random
26,0.8482644068200611,0.7836135018623777,0.9242159657716262,0.7439255047323313,0.7485088518406443,0.9768442193151656,random
26,0.7822493957429247,0.7772362181207167,0.9904079665381953,0.750054688769638,0.7509425263274048,0.9950527381539616,random
26,0.8438737085520777,0.8403869720133955,0.9903974654806138,0.8215071006724758,0.8273975205415567,0.9953958227766099,random
28,0.801480138656019,0.7996287379545627,0.9851392834166659,0.7553709812681078,0.7696597106137602,0.9920492241343933,random
28,0.841813083797764,0.8357140221205299,0.9851198374907021,0.8199860487196778,0.8200242166716711,0.9942011017158989,random
28,0.8082525970350036,0.8045398940390645,0.9898505636711251,0.7773088488656688,0.7788026877266232,0.9956473434728373,random
